order_id,student_id,eatery_id,order_time,delivery_status
2117,894,1709,2025-01-13 16:19:30,Preparing
2118,700,71,2025-02-01 05:50:07,Preparing
2119,275,2829,2025-02-24 22:08:23,Out for Delivery
2120,1940,2986,2025-02-02 12:50:02,Preparing
2121,2116,2820,2025-01-27 17:16:53,Out for Delivery
2122,1346,2958,2025-02-23 01:55:15,Delivered
2123,1374,2566,2025-02-04 21:48:45,Pending
2124,2615,905,2025-01-22 18:00:05,Preparing
2125,2288,2411,2025-01-26 15:21:41,Pending
2126,2352,355,2025-01-01 06:34:17,Preparing
2127,819,33,2025-03-13 16:30:41,Out for Delivery
2128,2810,1648,2025-03-13 01:29:40,Preparing
2129,565,687,2025-02-24 15:49:43,Out for Delivery
2130,1755,1966,2025-01-07 15:38:20,Pending
2131,2695,2465,2025-02-09 08:23:35,Pending
2132,581,2409,2025-01-22 22:13:45,Delivered
2133,2977,2394,2025-02-20 08:34:22,Delivered
2134,1816,2565,2025-03-03 03:13:17,Delivered
2135,2709,658,2025-01-23 10:37:27,Preparing
2136,426,1517,2025-02-06 22:56:49,Delivered
2137,1578,1180,2025-01-21 08:46:17,Pending
2138,2577,2171,2025-01-04 06:36:29,Delivered
2139,44,2735,2025-01-17 02:37:20,Preparing
2140,2123,1436,2025-01-14 03:02:07,Delivered
2141,946,2888,2025-02-09 19:52:58,Delivered
2142,581,960,2025-01-21 19:41:01,Delivered
2143,1512,2049,2025-01-25 06:21:41,Preparing
2144,2474,571,2025-01-24 05:41:51,Preparing
2145,2024,346,2025-02-16 07:08:30,Preparing
2146,871,597,2025-01-14 14:24:37,Pending
2147,975,2014,2025-01-05 03:21:37,Pending
2148,2667,704,2025-02-05 20:10:35,Delivered
2149,2413,2981,2025-02-11 23:46:31,Delivered
2150,2211,2633,2025-02-25 20:14:54,Out for Delivery
2151,795,2665,2025-01-23 04:04:23,Delivered
2152,1528,1665,2025-03-13 09:34:03,Out for Delivery
2153,2716,929,2025-02-06 10:03:29,Preparing
2154,880,662,2025-03-16 01:58:48,Pending
2155,288,2680,2025-01-20 04:52:51,Preparing
2156,2164,2836,2025-01-24 03:04:24,Delivered
2157,1564,110,2025-01-11 01:18:15,Pending
2158,2469,271,2025-01-21 18:17:58,Delivered
2159,2940,86,2025-01-21 21:50:09,Delivered
2160,2796,2761,2025-03-14 11:31:25,Preparing
2161,1011,2891,2025-03-07 21:54:29,Delivered
2162,2100,1109,2025-01-21 10:50:26,Out for Delivery
2163,2665,574,2025-03-03 13:16:25,Pending
2164,132,1861,2025-03-14 01:02:22,Out for Delivery
2165,535,173,2025-02-17 14:08:08,Delivered
2166,2965,1512,2025-01-29 02:06:48,Pending
2167,921,245,2025-03-15 11:31:21,Pending
2168,2957,2864,2025-01-03 10:19:44,Out for Delivery
2169,2258,2100,2025-01-27 01:04:27,Out for Delivery
2170,1329,2350,2025-01-24 18:05:33,Delivered
2171,248,1458,2025-02-24 09:41:27,Pending
2172,2227,139,2025-01-31 15:49:49,Preparing
2173,8,2192,2025-01-06 21:27:58,Pending
2174,368,2865,2025-01-03 20:43:40,Preparing
2175,2977,115,2025-01-11 18:35:20,Out for Delivery
2176,1040,1381,2025-01-02 11:32:43,Delivered
2177,2066,2724,2025-01-05 13:07:20,Preparing
2178,563,137,2025-01-02 10:17:17,Pending
2179,2764,2390,2025-01-09 05:15:10,Preparing
2180,843,644,2025-02-09 20:13:51,Preparing
2181,1,2608,2025-01-27 03:17:54,Pending
2182,926,2010,2025-03-07 15:17:46,Pending
2183,1536,978,2025-02-17 05:44:58,Preparing
2184,2043,612,2025-03-03 23:42:41,Out for Delivery
2185,744,2509,2025-02-28 07:12:19,Pending
2186,2109,311,2025-02-04 07:23:45,Preparing
2187,973,78,2025-01-23 11:39:55,Pending
2188,2031,1598,2025-01-03 00:14:18,Delivered
2189,511,2945,2025-02-24 07:05:26,Delivered
2190,2681,472,2025-02-22 04:35:52,Out for Delivery
2191,2395,1134,2025-01-29 17:08:35,Delivered
2192,2995,356,2025-01-14 23:11:55,Pending
2193,517,1961,2025-02-15 05:06:42,Out for Delivery
2194,558,1757,2025-01-11 11:43:25,Out for Delivery
2195,875,1514,2025-02-26 09:11:51,Out for Delivery
2196,1973,2515,2025-03-16 06:05:40,Out for Delivery
2197,2484,125,2025-01-28 11:34:06,Out for Delivery
2198,1158,1620,2025-02-15 18:20:49,Preparing
2199,1340,2106,2025-02-12 21:25:31,Delivered
2200,2016,1811,2025-01-15 18:27:13,Preparing
2201,2289,1897,2025-01-26 15:02:37,Delivered
2202,1738,2844,2025-02-20 11:05:58,Pending
2203,2800,53,2025-02-04 23:00:58,Delivered
2204,2304,1429,2025-02-27 19:08:42,Out for Delivery
2205,1140,733,2025-01-16 05:05:10,Preparing
2206,1144,1253,2025-03-02 14:03:40,Preparing
2207,2480,2150,2025-02-09 06:03:58,Preparing
2208,46,2060,2025-01-07 13:34:42,Out for Delivery
2209,2607,1636,2025-01-18 01:33:56,Pending
2210,2932,266,2025-03-13 08:07:50,Pending
2211,1902,2275,2025-03-07 07:38:32,Preparing
2212,1171,1659,2025-01-26 13:22:39,Delivered
2213,687,709,2025-02-16 15:26:21,Preparing
2214,602,400,2025-03-04 00:29:55,Out for Delivery
2215,1669,1490,2025-03-06 14:49:06,Pending
2216,1856,1185,2025-02-14 23:14:10,Delivered
2217,1189,1219,2025-02-04 22:04:27,Delivered
2218,802,1522,2025-02-08 12:32:24,Preparing
2219,1354,1418,2025-02-24 00:23:07,Out for Delivery
2220,905,2772,2025-01-31 04:31:43,Preparing
2221,1033,386,2025-02-02 16:10:06,Delivered
2222,977,1291,2025-03-06 09:02:50,Delivered
2223,634,2238,2025-01-20 16:46:58,Preparing
2224,2399,802,2025-01-12 01:48:36,Delivered
2225,525,153,2025-02-25 12:44:19,Preparing
2226,2470,2711,2025-02-17 10:06:23,Pending
2227,309,1745,2025-03-04 03:02:19,Preparing
2228,1484,2826,2025-01-07 06:12:38,Pending
2229,1796,2212,2025-01-23 13:07:00,Pending
2230,1552,341,2025-02-14 13:29:31,Preparing
2231,2959,912,2025-01-29 03:08:41,Pending
2232,2595,442,2025-02-17 13:42:15,Out for Delivery
2233,2371,1120,2025-03-05 18:59:44,Preparing
2234,1372,509,2025-03-11 03:35:51,Preparing
2235,1082,580,2025-01-25 08:13:03,Delivered
2236,2592,325,2025-01-03 09:07:35,Out for Delivery
2237,2954,1757,2025-02-14 21:32:13,Out for Delivery
2238,998,2086,2025-03-10 08:56:37,Out for Delivery
2239,1110,1822,2025-02-24 02:28:23,Delivered
2240,1993,2339,2025-03-13 08:24:27,Pending
2241,2701,651,2025-02-24 13:58:25,Pending
2242,1432,174,2025-02-03 01:36:05,Preparing
2243,1502,2688,2025-01-28 23:32:33,Pending
2244,1996,1748,2025-01-16 09:00:39,Out for Delivery
2245,1918,327,2025-02-14 20:54:01,Preparing
2246,1481,590,2025-02-02 01:47:09,Preparing
2247,1989,345,2025-02-25 17:09:07,Delivered
2248,898,460,2025-01-05 06:36:03,Pending
2249,2369,2053,2025-03-15 11:56:26,Out for Delivery
2250,2601,1245,2025-01-05 17:18:08,Pending
2251,2385,2745,2025-03-11 18:34:53,Pending
2252,2744,2976,2025-03-05 17:01:51,Out for Delivery
2253,1614,1142,2025-03-02 10:13:14,Preparing
2254,1862,1624,2025-02-07 08:23:21,Out for Delivery
2255,1371,2465,2025-02-11 03:27:56,Delivered
2256,1631,980,2025-02-23 09:45:54,Preparing
2257,279,1888,2025-02-03 09:16:34,Preparing
2258,1724,997,2025-01-27 10:53:02,Pending
2259,1218,924,2025-03-11 05:08:08,Pending
2260,1580,1418,2025-03-06 02:34:40,Preparing
2261,2819,742,2025-03-02 09:54:55,Preparing
2262,2379,2284,2025-03-03 17:36:05,Delivered
2263,2585,854,2025-01-15 06:22:02,Pending
2264,2998,1777,2025-01-21 10:59:28,Preparing
2265,2627,2263,2025-01-22 07:12:14,Out for Delivery
2266,2588,465,2025-01-23 08:41:51,Out for Delivery
2267,2182,2007,2025-01-11 10:52:59,Preparing
2268,1219,2219,2025-03-15 06:21:53,Delivered
2269,2310,165,2025-01-06 14:11:51,Pending
2270,710,1003,2025-01-26 12:38:00,Pending
2271,2132,969,2025-01-23 06:19:02,Out for Delivery
2272,1145,862,2025-01-10 16:06:50,Pending
2273,1578,2373,2025-01-10 09:17:04,Preparing
2274,2858,453,2025-01-01 09:36:48,Delivered
2275,2260,2000,2025-02-19 20:20:06,Out for Delivery
2276,1018,71,2025-03-07 03:40:57,Pending
2277,1493,1757,2025-03-15 08:53:11,Preparing
2278,1961,2762,2025-03-08 20:13:27,Delivered
2279,2760,260,2025-01-18 09:20:30,Preparing
2280,111,1736,2025-01-13 23:09:22,Out for Delivery
2281,1108,738,2025-01-04 03:32:35,Out for Delivery
2282,164,254,2025-02-03 20:33:19,Out for Delivery
2283,1615,454,2025-01-28 21:56:21,Delivered
2284,1631,1293,2025-01-31 18:18:27,Delivered
2285,1238,1848,2025-03-15 11:01:17,Out for Delivery
2286,1193,304,2025-02-13 19:56:47,Preparing
2287,2701,65,2025-01-23 06:26:25,Out for Delivery
2288,1961,1313,2025-03-15 09:05:09,Preparing
2289,442,54,2025-03-10 10:06:28,Pending
2290,262,1172,2025-01-12 19:44:44,Delivered
2291,1700,2324,2025-01-25 16:38:57,Delivered
2292,1837,650,2025-02-21 19:22:13,Preparing
2293,1602,140,2025-01-17 21:58:37,Preparing
2294,1336,2175,2025-01-07 13:34:44,Out for Delivery
2295,2748,550,2025-02-19 20:40:58,Preparing
2296,2236,940,2025-02-25 10:33:26,Out for Delivery
2297,549,2733,2025-01-08 16:15:15,Pending
2298,2947,2281,2025-02-02 08:39:25,Pending
2299,1190,2139,2025-02-18 23:08:26,Delivered
2300,1299,2799,2025-01-07 08:38:40,Out for Delivery
2301,2636,974,2025-02-28 17:50:04,Delivered
2302,1549,634,2025-01-24 15:26:21,Out for Delivery
2303,1411,832,2025-01-21 17:21:26,Delivered
2304,2092,2076,2025-02-08 00:42:25,Delivered
2305,1380,1946,2025-02-01 14:06:51,Pending
2306,2168,542,2025-01-07 12:27:53,Delivered
2307,2141,1195,2025-01-10 15:13:32,Delivered
2308,718,812,2025-02-05 03:07:36,Pending
2309,1266,2583,2025-01-03 17:56:17,Preparing
2310,2846,962,2025-02-14 17:09:09,Out for Delivery
2311,653,1569,2025-02-19 08:55:27,Out for Delivery
2312,144,2179,2025-03-06 11:54:33,Pending
2313,2511,2805,2025-03-13 16:45:08,Out for Delivery
2314,2922,2259,2025-03-01 15:43:12,Preparing
2315,2090,1299,2025-02-24 09:09:44,Pending
2316,1002,1109,2025-02-25 10:05:27,Out for Delivery
2317,222,335,2025-02-16 16:47:21,Preparing
2318,273,1995,2025-02-28 14:47:22,Preparing
2319,2536,2052,2025-01-30 12:57:53,Pending
2320,912,1744,2025-03-02 07:27:26,Delivered
2321,1326,948,2025-03-13 06:15:43,Pending
2322,2787,656,2025-01-16 09:42:43,Delivered
2323,68,1873,2025-03-02 18:49:03,Pending
2324,2925,276,2025-03-11 17:15:15,Preparing
2325,463,863,2025-02-15 13:48:24,Delivered
2326,2543,175,2025-01-02 19:20:08,Delivered
2327,2225,1477,2025-01-14 00:09:53,Out for Delivery
2328,611,2601,2025-01-11 13:15:23,Delivered
2329,1212,153,2025-01-12 12:13:19,Pending
2330,1704,529,2025-01-07 14:59:37,Delivered
2331,537,2568,2025-02-24 04:11:04,Out for Delivery
2332,579,281,2025-01-30 20:16:43,Delivered
2333,907,1707,2025-02-19 17:06:43,Out for Delivery
2334,2007,2959,2025-01-23 03:33:21,Preparing
2335,337,2879,2025-02-05 06:44:49,Out for Delivery
2336,2060,1999,2025-03-14 19:09:18,Preparing
2337,1481,2637,2025-02-10 05:37:28,Preparing
2338,770,2659,2025-02-20 11:11:23,Delivered
2339,588,1287,2025-01-23 06:08:08,Pending
2340,1060,143,2025-01-20 09:10:30,Pending
2341,1999,1485,2025-02-23 15:23:25,Preparing
2342,658,2684,2025-01-30 18:07:22,Preparing
2343,2463,212,2025-02-26 09:54:07,Delivered
2344,1849,1320,2025-01-08 14:19:01,Delivered
2345,2002,2421,2025-01-22 14:21:00,Out for Delivery
2346,279,1820,2025-01-18 12:46:12,Preparing
2347,1676,514,2025-01-10 12:02:58,Out for Delivery
2348,2462,2176,2025-01-31 02:17:53,Pending
2349,717,576,2025-01-01 13:37:11,Out for Delivery
2350,2661,95,2025-01-30 11:35:59,Preparing
2351,1020,1016,2025-01-22 01:48:06,Preparing
2352,2890,1577,2025-03-03 14:32:33,Pending
2353,2438,2851,2025-03-15 16:09:01,Preparing
2354,213,2851,2025-03-15 02:08:03,Delivered
2355,7,498,2025-03-02 15:13:52,Delivered
2356,457,1198,2025-01-12 04:35:57,Out for Delivery
2357,1005,1886,2025-02-23 17:58:22,Delivered
2358,1226,166,2025-02-06 12:05:22,Delivered
2359,1492,2007,2025-02-21 15:20:37,Delivered
2360,81,2084,2025-01-22 17:44:12,Preparing
2361,1225,1711,2025-02-16 15:50:45,Preparing
2362,2405,337,2025-01-17 21:00:44,Preparing
2363,1700,1351,2025-01-18 17:19:51,Delivered
2364,1302,492,2025-02-06 06:18:58,Pending
2365,2423,2252,2025-01-10 19:14:18,Out for Delivery
2366,793,2714,2025-01-28 23:47:17,Preparing
2367,2376,2615,2025-01-25 12:34:40,Pending
2368,2263,1418,2025-03-01 07:34:50,Out for Delivery
2369,1665,1394,2025-02-25 11:33:09,Out for Delivery
2370,168,1669,2025-01-20 18:08:49,Out for Delivery
2371,1219,2762,2025-01-26 21:57:58,Preparing
2372,780,1797,2025-01-09 01:08:27,Pending
2373,2095,2623,2025-03-09 04:45:38,Pending
2374,1230,1347,2025-02-17 03:42:11,Pending
2375,2834,1120,2025-01-28 18:09:40,Delivered
2376,1262,1290,2025-03-13 15:57:43,Delivered
2377,2533,570,2025-02-16 20:47:44,Preparing
2378,655,574,2025-01-23 08:33:26,Delivered
2379,515,2806,2025-01-13 17:39:03,Delivered
2380,1521,1550,2025-03-10 12:54:38,Pending
2381,2714,2424,2025-02-03 14:39:33,Delivered
2382,344,171,2025-03-05 13:03:32,Pending
2383,1625,2832,2025-02-15 01:16:55,Delivered
2384,1136,1436,2025-02-26 14:21:42,Pending
2385,2761,682,2025-03-08 17:19:59,Preparing
2386,2886,538,2025-03-07 12:27:30,Pending
2387,1090,1760,2025-01-15 08:38:58,Out for Delivery
2388,2594,681,2025-02-24 19:56:08,Out for Delivery
2389,2125,2509,2025-01-16 06:21:19,Pending
2390,2718,1589,2025-03-05 05:02:28,Delivered
2391,2399,2931,2025-01-01 13:26:57,Delivered
2392,2562,2569,2025-01-17 12:26:50,Pending
2393,562,2205,2025-03-10 19:35:56,Delivered
2394,2675,2356,2025-03-16 18:52:14,Pending
2395,1267,827,2025-01-22 01:09:25,Pending
2396,207,2561,2025-02-09 05:50:00,Out for Delivery
2397,2618,2545,2025-03-01 07:21:35,Out for Delivery
2398,621,1618,2025-03-08 16:06:28,Out for Delivery
2399,2608,258,2025-02-20 17:07:37,Preparing
2400,1530,1812,2025-01-10 09:56:32,Pending
2401,1808,1641,2025-03-02 23:18:30,Delivered
2402,850,1705,2025-01-30 18:57:20,Delivered
2403,1971,668,2025-01-07 09:26:50,Preparing
2404,726,2750,2025-01-01 15:17:15,Delivered
2405,1999,2836,2025-03-11 13:59:59,Out for Delivery
2406,2374,2026,2025-01-06 15:07:40,Preparing
2407,1241,1424,2025-01-01 13:56:22,Delivered
2408,1621,1803,2025-03-02 05:28:56,Preparing
2409,1246,2029,2025-01-31 08:10:10,Pending
2410,1266,393,2025-02-09 06:31:18,Preparing
2411,101,531,2025-02-11 03:56:48,Out for Delivery
2412,2513,2670,2025-01-08 08:41:38,Out for Delivery
2413,1512,377,2025-03-08 22:14:51,Preparing
2414,639,1869,2025-01-04 12:01:05,Preparing
2415,1001,1073,2025-03-14 05:30:22,Delivered
2416,2985,2654,2025-01-23 05:46:00,Out for Delivery
2417,2164,1075,2025-01-31 15:24:43,Out for Delivery
2418,1223,202,2025-01-21 05:46:21,Pending
2419,1693,2283,2025-02-15 19:08:41,Pending
2420,2126,1233,2025-01-09 03:58:52,Out for Delivery
2421,2980,2531,2025-01-15 10:35:13,Preparing
2422,1804,1233,2025-02-07 10:10:31,Pending
2423,80,1211,2025-02-01 22:32:11,Preparing
2424,858,2413,2025-03-05 10:43:45,Preparing
2425,37,1802,2025-02-18 06:29:44,Preparing
2426,2381,4,2025-01-03 11:47:45,Pending
2427,505,1090,2025-02-13 10:49:48,Preparing
2428,2371,794,2025-01-21 19:22:25,Pending
2429,56,1252,2025-01-09 17:01:30,Pending
2430,1506,2430,2025-01-17 03:24:48,Preparing
2431,989,1413,2025-01-29 11:27:20,Pending
2432,504,2796,2025-02-16 09:44:06,Preparing
2433,617,2636,2025-03-09 03:01:22,Pending
2434,2918,288,2025-02-28 16:08:53,Out for Delivery
2435,1047,902,2025-01-25 11:57:18,Preparing
2436,1753,1158,2025-02-24 03:28:53,Out for Delivery
2437,1375,1715,2025-02-22 15:31:28,Preparing
2438,2457,1318,2025-02-10 00:07:08,Delivered
2439,1816,2294,2025-02-23 12:35:09,Pending
2440,1460,2910,2025-01-25 23:55:45,Delivered
2441,597,2975,2025-02-26 23:54:47,Delivered
2442,1385,2604,2025-01-17 03:00:29,Preparing
2443,2187,1751,2025-01-31 03:07:20,Out for Delivery
2444,114,74,2025-03-08 21:11:29,Preparing
2445,754,1259,2025-02-10 22:30:09,Out for Delivery
2446,1109,2151,2025-01-26 00:44:18,Out for Delivery
2447,563,2079,2025-03-10 21:52:15,Out for Delivery
2448,672,1441,2025-02-11 21:52:15,Preparing
2449,2356,1538,2025-01-05 10:20:51,Preparing
2450,2960,996,2025-02-09 04:57:28,Pending
2451,2671,1258,2025-01-12 03:22:06,Out for Delivery
2452,291,296,2025-02-26 13:13:21,Out for Delivery
2453,598,2262,2025-02-09 01:23:22,Out for Delivery
2454,2638,23,2025-01-04 02:49:47,Pending
2455,2613,496,2025-01-25 15:56:05,Delivered
2456,180,2119,2025-02-06 22:54:40,Out for Delivery
2457,1644,2842,2025-01-19 06:17:36,Out for Delivery
2458,213,2737,2025-02-04 18:34:32,Pending
2459,1658,1000,2025-02-14 07:00:31,Delivered
2460,262,1347,2025-01-02 17:18:15,Delivered
2461,2301,2966,2025-02-01 13:38:32,Preparing
2462,2235,1314,2025-01-06 11:26:20,Pending
2463,1313,835,2025-02-24 03:51:14,Out for Delivery
2464,1345,488,2025-02-22 06:37:11,Out for Delivery
2465,2052,2570,2025-01-13 12:12:44,Delivered
2466,509,1272,2025-01-29 12:55:46,Out for Delivery
2467,241,2455,2025-01-04 15:09:19,Pending
2468,2502,2596,2025-02-12 13:00:51,Delivered
2469,1739,2283,2025-03-07 04:26:50,Out for Delivery
2470,1717,1283,2025-01-28 02:11:40,Preparing
2471,308,1991,2025-02-01 12:11:34,Delivered
2472,544,2676,2025-01-02 23:39:39,Out for Delivery
2473,2636,2262,2025-02-03 04:11:21,Preparing
2474,1194,2173,2025-02-23 13:50:57,Preparing
2475,2869,1967,2025-02-16 23:04:20,Delivered
2476,179,819,2025-03-09 13:20:47,Preparing
2477,919,2033,2025-03-01 21:13:12,Pending
2478,1051,2750,2025-03-15 23:29:33,Delivered
2479,2422,1374,2025-02-25 13:28:43,Out for Delivery
2480,983,1636,2025-02-15 03:46:03,Out for Delivery
2481,529,392,2025-01-23 05:18:14,Delivered
2482,1067,2841,2025-01-22 02:42:01,Delivered
2483,2207,2089,2025-03-07 17:15:07,Preparing
2484,1479,1828,2025-02-13 21:16:54,Out for Delivery
2485,2627,443,2025-02-16 09:50:37,Pending
2486,2656,2964,2025-03-14 17:24:37,Preparing
2487,890,2622,2025-01-31 15:29:20,Delivered
2488,970,277,2025-02-25 20:19:56,Out for Delivery
2489,1818,974,2025-01-03 01:39:36,Preparing
2490,2544,477,2025-01-01 09:32:42,Pending
2491,1709,72,2025-01-24 04:42:28,Preparing
2492,2694,2683,2025-01-07 09:03:12,Pending
2493,616,1457,2025-01-30 19:50:18,Pending
2494,1104,917,2025-03-05 15:44:10,Out for Delivery
2495,686,114,2025-03-08 00:07:29,Pending
2496,1799,2800,2025-02-08 07:34:56,Out for Delivery
2497,1028,2018,2025-02-17 12:00:15,Delivered
2498,2118,2024,2025-01-08 18:37:43,Delivered
2499,2318,766,2025-01-02 05:14:53,Delivered
2500,2499,2425,2025-01-19 22:17:57,Delivered
2501,288,2171,2025-02-23 11:22:00,Pending
2502,2856,1851,2025-01-21 12:50:54,Preparing
2503,1043,298,2025-02-28 11:48:49,Delivered
2504,729,388,2025-03-15 08:29:48,Pending
2505,1257,2311,2025-01-08 00:25:22,Preparing
2506,2194,2299,2025-02-27 20:44:02,Delivered
2507,541,1918,2025-01-14 10:53:24,Delivered
2508,2848,2005,2025-03-06 02:16:12,Pending
2509,2314,2616,2025-03-04 22:53:07,Out for Delivery
2510,2022,2426,2025-03-02 09:14:38,Pending
2511,2352,543,2025-03-12 18:38:17,Pending
2512,331,1745,2025-02-11 12:38:53,Pending
2513,631,133,2025-02-15 22:16:09,Delivered
2514,769,1782,2025-01-04 15:59:15,Out for Delivery
2515,616,705,2025-01-02 08:36:36,Out for Delivery
2516,2272,2805,2025-01-31 07:36:41,Preparing
2517,262,549,2025-02-23 10:34:46,Delivered
2518,1417,1092,2025-02-14 04:18:05,Delivered
2519,762,271,2025-01-12 23:33:22,Out for Delivery
2520,915,2668,2025-03-16 14:43:05,Preparing
2521,1611,2786,2025-03-12 20:05:15,Delivered
2522,96,1086,2025-02-04 22:36:39,Preparing
2523,1727,1717,2025-01-02 06:44:56,Pending
2524,200,1883,2025-01-13 10:52:05,Preparing
2525,1635,186,2025-01-06 09:46:06,Pending
2526,2312,2914,2025-02-08 04:42:17,Pending
2527,2567,287,2025-01-29 10:49:42,Delivered
2528,398,561,2025-01-08 07:30:10,Pending
2529,2480,588,2025-01-08 08:01:19,Pending
2530,2112,118,2025-02-13 08:32:56,Out for Delivery
2531,1191,1316,2025-03-09 06:52:38,Delivered
2532,1388,2924,2025-02-12 21:17:20,Out for Delivery
2533,2181,1063,2025-01-28 07:35:40,Preparing
2534,2138,930,2025-02-04 17:56:36,Delivered
2535,844,2832,2025-01-16 03:01:53,Preparing
2536,1535,2448,2025-01-30 00:35:44,Out for Delivery
2537,1143,2596,2025-01-05 08:39:57,Delivered
2538,2893,573,2025-03-13 23:18:47,Out for Delivery
2539,2222,552,2025-01-22 04:32:00,Delivered
2540,586,2180,2025-02-09 16:29:02,Delivered
2541,695,683,2025-01-14 12:15:03,Preparing
2542,1907,34,2025-01-12 19:21:04,Pending
2543,952,1540,2025-02-17 05:47:49,Pending
2544,2087,2576,2025-03-06 20:30:05,Pending
2545,224,1360,2025-01-03 17:58:37,Delivered
2546,454,507,2025-01-31 23:04:58,Out for Delivery
2547,2889,2689,2025-01-02 13:57:36,Out for Delivery
2548,2774,1475,2025-02-28 00:31:05,Preparing
2549,367,1459,2025-02-12 14:55:54,Preparing
2550,2000,154,2025-01-26 16:09:40,Pending
2551,2747,1606,2025-01-03 04:07:37,Preparing
2552,2858,1101,2025-01-16 06:45:50,Out for Delivery
2553,1040,831,2025-01-03 19:43:02,Pending
2554,2723,1444,2025-01-09 00:43:02,Pending
2555,2063,238,2025-01-11 00:41:54,Preparing
2556,2253,2492,2025-02-12 07:06:46,Delivered
2557,2441,1317,2025-02-25 04:04:41,Preparing
2558,861,2636,2025-03-10 06:31:40,Out for Delivery
2559,753,2323,2025-02-03 11:33:28,Pending
2560,1476,401,2025-01-16 09:15:22,Pending
2561,676,1886,2025-03-07 07:02:43,Preparing
2562,35,2726,2025-02-15 14:57:56,Delivered
2563,1003,2693,2025-02-17 10:09:04,Delivered
2564,2297,463,2025-01-11 10:07:05,Delivered
2565,858,1634,2025-02-09 01:12:43,Delivered
2566,2253,1072,2025-01-06 10:06:06,Out for Delivery
2567,1625,2424,2025-02-03 01:58:22,Preparing
2568,2154,2643,2025-01-08 06:01:32,Delivered
2569,438,2721,2025-03-06 15:49:42,Out for Delivery
2570,448,1805,2025-01-17 21:09:39,Out for Delivery
2571,2257,1601,2025-02-28 20:23:59,Out for Delivery
2572,2259,837,2025-01-18 14:10:25,Delivered
2573,999,2059,2025-02-20 21:05:51,Pending
2574,2601,2138,2025-02-21 05:34:21,Pending
2575,543,415,2025-02-13 13:22:57,Pending
2576,1223,276,2025-02-04 17:40:39,Out for Delivery
2577,2280,2219,2025-03-06 18:09:04,Pending
2578,1424,1933,2025-02-18 06:05:15,Preparing
2579,1891,1394,2025-01-02 11:21:13,Delivered
2580,1608,1227,2025-02-27 16:45:48,Pending
2581,2972,2418,2025-01-23 09:47:24,Pending
2582,1615,2696,2025-01-26 18:52:25,Pending
2583,468,510,2025-01-28 23:45:48,Preparing
2584,1454,196,2025-01-31 23:17:08,Delivered
2585,940,119,2025-01-25 01:50:52,Pending
2586,2796,344,2025-02-07 04:49:32,Delivered
2587,847,2804,2025-01-16 00:10:12,Out for Delivery
2588,1175,692,2025-03-05 04:41:55,Pending
2589,815,570,2025-02-01 13:01:10,Preparing
2590,2573,1348,2025-03-15 18:00:23,Delivered
2591,1763,865,2025-03-02 18:07:11,Pending
2592,2625,1753,2025-02-28 18:36:00,Out for Delivery
2593,2040,2477,2025-02-11 19:08:17,Pending
2594,38,1858,2025-01-30 03:38:02,Out for Delivery
2595,739,484,2025-01-21 21:16:34,Delivered
2596,1579,1779,2025-01-08 19:29:52,Preparing
2597,85,1223,2025-03-04 23:54:08,Delivered
2598,2773,750,2025-02-25 07:37:13,Out for Delivery
2599,2435,2659,2025-01-19 18:58:32,Delivered
2600,1453,545,2025-01-26 22:30:12,Preparing
2601,2864,2371,2025-01-18 00:41:48,Delivered
2602,1691,2353,2025-01-16 23:56:04,Pending
2603,1673,2023,2025-01-03 03:16:06,Delivered
2604,1545,2034,2025-01-04 23:39:54,Pending
2605,1029,2963,2025-02-16 15:51:48,Delivered
2606,751,1583,2025-02-10 13:31:40,Pending
2607,896,2669,2025-01-31 06:41:35,Pending
2608,2465,2163,2025-01-06 21:53:22,Pending
2609,2251,2904,2025-03-11 01:54:33,Delivered
2610,856,2694,2025-01-16 21:31:12,Out for Delivery
2611,807,1787,2025-01-15 05:22:37,Pending
2612,787,1257,2025-03-09 20:07:51,Pending
2613,556,2761,2025-03-10 16:27:07,Pending
2614,2536,1982,2025-03-05 02:00:16,Preparing
2615,2694,1155,2025-02-18 09:14:43,Preparing
2616,934,2825,2025-01-26 22:59:45,Pending
2617,2693,2917,2025-01-20 14:17:53,Pending
2618,2543,1364,2025-02-03 05:18:20,Pending
2619,364,2926,2025-03-08 05:51:14,Preparing
2620,1648,231,2025-02-27 09:40:46,Delivered
2621,936,1997,2025-01-23 00:14:46,Delivered
2622,2536,1443,2025-02-09 03:52:41,Out for Delivery
2623,891,1174,2025-02-20 05:50:09,Pending
2624,66,2723,2025-03-12 17:41:01,Pending
2625,392,2550,2025-01-15 21:56:50,Preparing
2626,1186,688,2025-02-13 18:24:41,Delivered
2627,1522,1376,2025-01-30 09:18:00,Preparing
2628,1378,440,2025-01-19 18:26:28,Delivered
2629,103,1231,2025-03-06 14:30:13,Pending
2630,1721,463,2025-03-10 09:08:02,Delivered
2631,587,2097,2025-02-21 04:15:18,Pending
2632,1779,2037,2025-01-05 10:24:44,Preparing
2633,1258,1904,2025-01-15 16:15:12,Delivered
2634,369,2484,2025-01-11 17:51:34,Delivered
2635,1845,2184,2025-01-16 14:23:41,Out for Delivery
2636,893,2709,2025-01-10 07:01:05,Out for Delivery
2637,1719,2972,2025-01-12 02:42:47,Pending
2638,2177,429,2025-02-07 16:52:00,Out for Delivery
